,Sales
613777,9273
701577,0
193229,6886
654713,6713
492726,11334
168879,3792
479849,9122
215769,6394
764943,4082
39561,0
555853,2966
34961,7707
892705,5003
423571,12977
481869,9638
1003028,3838
831564,0
283708,8237
665259,8166
227418,18980
153154,8359
650986,2456
144125,11846
405143,6504
396875,4127
367376,9472
741558,7479
426990,4133
769893,6029
52295,4591
896681,6975
253529,12761
690927,5518
337686,5904
34591,5605
507138,3307
102800,9638
481652,15780
17114,3431
643783,7553
663950,7560
923793,3774
117583,7446
412011,0
777056,9060
469655,7039
49369,4142
333079,11315
496261,8699
753188,11840
923202,4001
96077,6134
582431,3952
960164,7023
209341,3942
728602,6132
728618,0
88801,5197
374590,8700
335829,0
931205,8294
785843,10816
736954,10334
476254,11796
616002,7937
39215,4874
339878,3910
613762,14937
581276,0
51915,12535
673978,0
955295,10294
508043,3090
931339,5778
845836,0
263047,10013
417045,1767
649598,3420
46464,3962
723365,2329
918484,5953
565737,5986
18656,5989
241148,0
863493,5423
712300,3509
337536,11549
223522,8933
749267,5501
436547,11699
518961,0
342440,7467
199356,7730
1004565,7623
537681,3704
271399,4382
775383,5002
518875,4498
908948,0
134654,0
418133,7577
6625,9836
929456,0
576077,5804
121718,4870
607782,7133
671053,4201
500957,5537
690937,0
412342,3348
112410,0
907981,6533
784883,8340
60150,5479
699088,10137
811594,0
933307,6973
323597,7800
55652,8439
877638,7890
494597,4131
419220,4901
252779,7964
40741,0
353564,0
373627,5054
196737,5087
910589,7288
859261,6312
894503,4386
272723,0
117704,4096
93808,2883
900745,4091
779086,4900
456768,5680
158099,6236
1010511,4640
965200,9794
378359,5205
516438,3911
73196,6962
470866,6893
495024,1810
72559,7663
436031,6666
915578,5727
695968,4605
130952,9337
849588,0
475270,3237
876729,7882
588491,4984
840882,6300
306498,0
284706,6053
322039,8617
827211,2962
767975,12513
834174,7434
212517,6969
667670,6829
733571,3689
369374,3065
509257,10531
497818,11712
810909,8325
995650,0
811155,6086
152142,9346
741192,4765
127129,10099
261164,7979
854256,0
923208,2299
447208,6723
758457,3697
516296,0
13115,5315
359172,6751
86302,7928
725197,7989
335603,4653
779936,9141
675570,12744
83410,0
932414,6625
402508,0
171100,10088
13615,6401
768623,3253
294756,6551
281356,0
132187,0
741132,5961
348060,11743
560235,9036
871793,0
389050,8251
993173,10988
883059,3374
564938,9823
344384,0
322623,6907
627723,7907
410032,6980
749110,7438
127806,6317
187272,9105
974497,7385
284127,6929
63443,0
486018,8003
358834,6445
297957,0
453705,6020
497290,12466
568690,8524
594560,0
750217,7441
886503,6907
267533,4726
264435,7999
34720,6476
114439,6548
859686,8318
275090,0
62241,9407
126933,7217
109118,0
709580,6359
544675,3790
820478,0
740362,5119
357299,6073
690986,0
26386,4936
893194,7139
615717,6982
646944,8862
662885,4893
632869,3477
390471,6347
362270,5229
806427,6522
1006594,7339
454575,6820
510232,16719
1006435,3596
208692,5050
639102,6076
243175,3157
449367,6596
320689,8501
261020,5870
824396,8482
707628,0
588829,4657
835039,9483
448938,0
379823,10239
968000,7712
797138,3266
521579,5148
699560,0
524603,9172
400110,6293
622125,6408
443782,3312
287553,5035
504728,0
648597,0
493153,6615
560733,6796
402969,4945
168192,4989
424153,7494
741185,4726
186842,0
355630,0
190903,12190
556130,3768
290709,13059
894688,0
149145,3054
994996,7822
970346,8808
81748,10165
415805,4893
737369,5985
494144,4317
545483,6416
739495,9989
29500,11951
346831,13107
277968,1530
646133,6595
207285,10125
693303,13688
243553,5152
99932,6534
649756,0
25388,4073
674787,7480
942011,14175
245583,7470
17009,5010
260281,0
907054,10803
427017,4940
984206,6187
956981,6386
525984,5381
924581,13899
38432,8693
161163,5866
461686,0
725699,3952
282948,3730
498010,0
526168,4520
134491,6266
916279,5611
601243,0
720065,0
937560,7221
768030,6610
263000,0
358377,4204
851223,4349
1000769,7419
554485,9171
501158,4481
684028,0
671417,8671
354269,9455
59459,6793
95743,0
307046,6099
902668,4637
727204,2644
624869,8984
408020,0
933549,0
562923,2600
676151,3612
151714,6036
929781,0
789964,3625
255307,0
98949,0
212274,7821
399014,4276
940091,3546
569817,0
24379,0
926638,4177
406192,0
841537,8901
924304,5779
974700,4591
682228,3874
808873,0
707073,4174
277407,3598
445725,3259
536522,6490
338791,6678
820383,5608
743439,5772
675772,8418
789428,6813
409629,13349
3819,4191
715723,4394
475638,8132
284610,0
81237,5943
107631,4358
354673,16164
926326,10641
724471,4157
769400,4605
678672,0
403902,5005
833899,7311
452829,7579
639608,2779
793216,5885
608732,10132
227607,14454
844911,7808
810461,4473
768871,4342
779312,8530
888019,18606
722500,3255
688479,0
137343,4521
396548,0
813352,0
698863,15782
670175,6441
394966,8137
487693,5016
308688,4697
558240,0
228301,9000
180406,6188
641349,8143
717365,0
562558,0
922134,7995
679575,0
710431,0
863657,6575
126667,8490
537280,1441
483176,3288
410704,5183
218653,5585
302420,11840
589161,8152
589689,7595
608001,6748
433704,7405
802824,5095
402359,4765
397462,4831
868170,7127
383375,13253
153865,5524
541496,1978
865986,3564
993500,0
126127,9543
316315,0
845036,5966
247756,0
328547,0
160157,0
361318,6101
506474,8363
286060,0
683050,3939
974756,4906
662486,7186
697242,3008
283479,0
646960,0
688376,20866
502318,4891
513576,4684
871854,6011
641675,6065
827484,2221
504563,4966
338620,0
752170,9160
909828,3265
61485,0
297142,5887
804996,6743
423616,12222
18049,8020
953219,7663
151495,4670
898222,6808
438068,2362
700962,5276
526060,3652
905229,0
920850,5760
768429,2223
445280,2995
299109,0
911282,13549
654515,0
353591,8501
1010932,5316
308094,4884
136277,5400
400663,3926
567788,8749
160159,3241
252181,8554
981278,2449
259465,3495
145078,7182
638420,3889
96732,5449
676344,2843
905447,6434
584467,4382
240820,3455
130204,6153
105272,9573
310103,4363
957836,9898
701846,5340
594392,0
188740,3111
707752,3756
548276,0
871185,4735
705167,7089
879922,9691
538714,4948
82890,5415
940423,5440
481186,11913
921635,8223
292883,0
72644,9319
87062,5900
212353,4944
891324,5422
92291,8771
298858,3806
197406,6410
326472,4385
765007,10803
162756,8738
106915,7880
670138,0
621326,12339
422038,6754
694240,0
702843,0
470887,7752
323380,5457
688352,10901
567317,4284
667313,20557
417787,5868
847026,0
719423,9362
754536,6937
384097,8095
225645,4120
704405,0
655159,0
374126,3933
275119,4165
345425,2924
889054,0
464294,10117
698268,0
676445,4237
38629,3347
583532,4777
249242,2919
965931,11247
906326,2429
115008,0
345897,0
187193,7227
337353,4209
45548,3623
729407,3433
878928,0
100865,5444
907190,0
915797,6032
94707,8654
280471,6356
280456,5441
129343,9915
213857,0
419655,2564
926307,4520
889290,0
328544,4077
590210,7845
325378,0
889367,0
133745,10730
808320,4876
790613,0
176217,11708
220516,5334
639372,5350
607984,0
594011,4044
68544,4349
18702,6560
73462,6896
545105,0
962739,3635
741728,9262
840060,5740
17978,7544
206382,0
50227,8277
476827,16968
114704,7077
771915,6383
130930,7039
579222,13085
340415,7314
103847,3646
515885,4667
679263,5088
352801,9473
905928,5785
583193,13371
401029,4252
912392,0
828792,3659
1015561,0
788304,7317
364398,5699
542729,15502
990,2574
967576,5267
785357,0
735414,5793
377581,4897
21011,4680
433561,5251
303420,0
879984,0
89406,6309
422681,4669
958862,5895
358983,8799
664389,10818
770562,12716
8744,6498
570239,11166
220910,7613
887188,6797
1001593,8199
429067,12961
636494,6009
951269,0
448063,5365
719567,7029
996428,13033
441084,4565
666413,4705
282216,8054
266384,3155
454796,6202
875552,8064
286349,4325
148515,5983
641549,10358
549981,5381
839669,0
548996,7333
257336,6043
1007952,2780
861332,5140
980533,11672
365420,3009
413693,0
112110,6891
926179,9200
520475,6037
663212,9007
96215,11641
23537,7466
320223,0
263726,3941
316233,8343
748824,5280
345230,3865
552865,0
13075,6654
717422,13071
384673,4511
131775,7541
713002,5919
242486,5658
775225,0
316236,8094
575105,4629
608095,8083
492655,5801
929346,14438
4173,1816
71544,3941
426743,5284
235934,7377
322849,9462
673257,8573
553107,0
753721,6898
122449,6926
325407,10430
533726,0
831758,8349
789048,0
76939,6974
161172,7328
736355,0
698018,7817
543549,4363
157681,7823
731926,4536
687875,0
36079,4056
811684,6605
665646,0
577164,6439
17739,9124
246737,0
440714,6193
175832,8232
816633,11747
667220,11528
987368,4872
908119,4662
709582,6670
509167,5486
242618,6826
569387,7028
289158,7220
148958,3135
718981,9278
658244,0
490787,4247
827422,5076
904084,0
583095,12390
636678,6412
53191,6402
224408,8325
128984,2727
381286,6297
386720,0
360868,13625
84917,7173
506462,13281
728152,0
242371,12096
537482,0
836611,4653
480458,15713
947976,13323
340894,5637
264947,0
723577,0
123306,6588
799842,6463
370131,7401
1011597,0
800422,0
27395,5580
660232,8449
209601,5117
115404,0
452444,5329
323959,8796
856363,9517
568559,6014
650811,2658
773071,8694
825315,14057
14554,7240
2189,10066
219450,3024
96012,12275
607721,12263
817364,3286
65586,4665
293870,8653
539064,4751
717536,23408
54562,0
206285,7779
635829,15104
858299,4890
774909,5423
772824,5013
654304,3544
107575,8341
701854,7119
316032,8497
483468,5498
424442,7893
529639,4776
450022,7103
863679,5616
931894,6471
677815,3135
200358,7279
438621,5590
650826,7341
477107,7604
252963,0
392899,9371
524484,4663
539177,6264
179150,0
648963,8367
817659,3203
918755,4844
709868,5023
753448,8555
948516,0
1007034,0
575348,0
508836,2707
215284,5887
721573,5782
551723,10268
569366,4609
730695,5356
933630,0
548280,5061
421878,6439
489326,8754
996485,8363
242903,4031
853276,7603
874168,4501
648175,6867
491626,0
886740,4737
762271,1925
785485,6742
534104,15363
15907,7581
184014,5780
6057,5278
272769,4533
315292,4285
326215,0
834839,0
400536,6172
668228,0
465706,5112
869745,5764
417265,7008
358529,7834
728490,5133
542759,0
638184,3906
737518,4668
147537,0
835792,4311
669359,0
402001,6061
738753,4542
770100,6319
1005876,7774
805054,2287
985129,10993
472211,3657
422098,5849
948320,0
627386,8612
804611,6585
637833,0
1008637,4097
659305,5099
410901,6833
779859,7966
12112,5048
560421,13986
646086,5218
498758,6016
297735,3753
158630,4392
274652,4823
361700,4220
634738,12241
492277,6793
742302,7962
75069,0
998321,4040
351241,8438
613499,6361
744132,21950
99607,4597
380007,5124
792599,0
524325,3440
405263,9804
280462,8190
635579,12844
158151,5588
480390,10760
118691,6746
303303,5698
458752,6206
403529,5094
622367,9128
298086,4803
68523,5140
837756,6174
971210,0
304881,7515
857489,4053
308382,0
865241,4652
424957,8611
802533,2209
472447,6156
184331,0
370669,3788
667568,16630
730149,6896
931015,8769
966775,10904
1010621,5096
515621,6506
346968,9549
462837,8183
19701,5112
267171,0
561299,9474
578817,7005
816448,6608
207475,7616
261839,5405
28314,8829
839161,5461
661977,0
614177,0
446684,7942
517730,5037
738315,4497
631804,6898
906619,0
617587,7129
648430,9040
871683,6808
326092,0
601738,7798
961400,3427
423794,0
553609,7198
942471,4833
65221,7184
156990,0
635712,15410
919374,5578
32648,8225
411606,0
387367,2511
748079,0
384010,0
62630,8651
553936,5140
732522,3083
441919,0
552905,7210
551035,7884
315784,2905
789180,10830
331374,4528
898255,6000
440561,5249
306,0
830103,0
1001566,3132
811462,4361
522925,0
537102,4811
101848,6105
782024,6022
411210,0
903240,0
728912,0
993107,16994
645187,10747
307544,10876
562704,8752
438294,5025
656360,0
168487,4400
131119,0
640935,11767
449671,7313
384865,4842
825630,15982
598670,7258
975653,0
100107,5501
487419,0
626037,4229
842388,6789
811543,5784
773332,5468
390010,7743
480142,8126
462076,7852
349075,25083
681665,0
863290,5725
295709,0
128787,0
955736,5133
761405,0
979671,3041
827278,3297
72760,5271
432823,0
852245,7622
1000726,7834
641465,5518
528124,9214
728817,6108
289045,7545
976895,8098
804986,5166
791189,9930
491475,9446
41898,0
919264,0
271881,7940
162007,10826
236134,7813
465780,0
324496,7776
551434,5593
736827,9735
527893,6805
636073,15725
420536,5533
929722,0
439205,0
322142,0
592861,7669
101377,4146
879319,11377
484604,10854
29506,5907
770152,4377
580436,9434
899920,5720
88103,7418
12848,6421
102098,5966
701458,0
314211,8941
595258,2927
926396,4341
1013509,0
745448,4188
745698,6090
317318,8410
88653,3460
277768,3037
417968,7144
984379,6863
738732,3490
900410,0
179311,7168
877914,0
415916,5890
675209,6997
85094,6850
718822,3275
957243,8948
835390,0
507763,3353
208934,6110
311697,8704
905339,9264
737118,5050
387499,2501
604784,3684
380294,5350
448766,8142
618735,5750
539227,4743
929213,0
663370,15217
497814,11111
789191,6238
604122,2547
976886,4842
445747,5749
533570,4202
77415,4949
900805,3589
622466,12483
601553,7330
124537,7785
167879,0
1007471,4360
789949,3705
876254,5720
145602,5706
333107,9846
932912,0
792647,14515
629617,7760
210836,8048
657545,9259
470748,5786
874517,0
741719,7338
401549,7180
760146,6080
355893,12949
878563,9889
905180,0
242681,11864
136418,11193
506823,6757
405341,0
320589,6408
575277,9798
322906,7590
180580,7276
703421,0
83528,8809
330808,9374
553171,1203
504714,0
621175,6140
523342,9864
208731,5176
686109,5352
1002278,12445
172572,0
317466,8235
332168,3890
770868,8575
128084,4090
690242,5029
248946,7910
537870,5212
832272,0
989266,5327
231444,0
709448,3192
826219,0
294283,4981
236445,6289
53206,9085
39348,5082
211781,10263
433483,11678
225580,7158
694821,6327
570813,9096
676506,0
343874,7169
49379,3073
625731,5987
204572,5117
401964,7950
494595,0
987712,5202
853728,5130
184685,0
308000,5743
18521,4989
239956,10590
389076,5627
37957,0
780532,0
664592,10993
483116,5852
824955,0
364084,6229
391799,9617
201094,0
979515,0
455798,0
581604,4284
27883,6819
590903,4328
588876,5857
551438,6670
591653,7603
943805,3865
91410,9277
328549,0
534148,12844
270801,5215
565535,5939
971137,4008
439762,0
510564,16254
187459,2659
645329,9300
512795,5398
119723,6450
623580,3222
115941,0
474751,6901
719468,7736
418155,14206
144708,6844
178489,2034
366151,6815
333323,7808
283484,6028
516591,6379
200517,5445
482700,5541
969105,0
112198,8569
27300,4893
85328,10163
439936,10748
593407,12386
209414,4233
497761,0
187263,7300
589235,5374
157736,7531
232247,9073
832064,6576
779823,6829
637606,4103
706847,0
793468,7248
106207,3346
222827,7156
264401,0
146698,9761
826015,7773
208138,8622
683440,3294
497806,13903
668544,4671
19239,3678
982782,5939
669071,8105
337965,0
156502,6509
260006,7718
778472,7065
687657,0
535898,9030
536517,3834
762963,10468
418220,7884
1012085,5252
859748,7129
660703,12959
422686,5963
92798,0
980747,10228
201144,2694
841865,5108
516806,5036
203761,5858
294978,4980
382600,7001
663508,7640
100780,4693
607939,8475
336495,9025
979190,0
304321,10904
449757,7054
985279,11197
899234,5081
52906,0
736444,12624
108918,7063
475645,8382
454587,5170
191160,11271
177627,0
15219,7947
823302,0
1015249,0
130427,6302
340306,7889
747214,0
454405,7153
428600,11777
258013,4405
579029,5103
761936,5481
580008,11417
136398,0
587911,4094
719946,0
949113,0
402504,4236
697051,0
639321,0
988421,4829
785186,7534
172682,8073
156744,9111
833978,6557
34909,0
487011,6115
890399,3554
284321,7294
544169,0
707020,4884
594006,8549
45724,0
329150,7068
6694,4605
736956,14318
635058,11371
485779,7589
234928,8588
43720,3238
119135,6158
768144,0
848314,5142
559221,6865
902799,5111
386566,0
709457,5361
481713,11511
298831,7507
802246,5838
581132,0
590009,7332
656864,9473
807588,6880
913865,7847
457390,8521
632016,7936
296130,7360
360113,3046
502716,6257
766613,1381
625613,5997
909498,5800
908110,5099
354347,10896
819147,1882
183143,4464
466675,4348
716644,7340
178241,1225
797721,3595
457278,13760
688681,6116
1009409,4675
84145,0
42118,9921
691732,0
463612,0
101754,0
111918,6991
783370,4302
772000,6027
595657,4794
321552,7699
103539,4978
462047,0
952849,7022
260335,7476
605200,0
821929,5721
106068,0
66888,5080
168902,4767
445104,0
427810,10350
887509,12294
628624,8306
846135,4888
925898,4279
540081,2701
793951,4789
677903,10585
162568,7834
628748,4094
231176,5143
298306,6333
898973,9548
1002565,8940
483307,2153
145514,6366
762312,0
82545,0
251607,6737
8041,5441
764523,6695
271111,7669
650061,4141
14400,5998
97764,7574
831281,0
112867,4697
187769,3647
541560,4947
719811,7522
553191,0
970585,11976
498627,8104
195533,10459
41260,5650
298817,8740
826295,4875
206628,6679
150991,7066
588432,6124
69871,14399
920896,9688
451866,2890
927082,5675
1007930,4006
565363,5425
351123,0
853164,3970
572707,3009
246771,10448
550418,9660
874831,8320
855646,0
140244,7136
223967,13241
144436,5759
596237,12970
195867,5920
845777,8886
188917,4409
237355,8553
128807,8731
957208,8071
330242,0
427651,19486
512092,14790
454659,5847
797405,6459
833270,7880
811489,0
867290,5146
949222,5230
961334,7167
1009728,0
576022,5507
221017,5108
4165,0
659563,5107
937840,6595
889156,8980
902208,5409
205075,8961
684282,5909
11576,0
210732,11796
831854,12685
30808,9644
162344,5078
497659,12971
398604,6847
124110,7631
795861,4005
618638,9245
46149,4528
253512,4353
239271,0
32965,0
972315,9809
637411,5141
572629,0
663381,11994
991280,0
932821,0
411253,5312
30320,7596
83145,0
113553,15849
817191,3755
168531,5224
983740,5876
381916,8136
107820,4843
999042,7230
542259,11624
726076,4435
763320,6679
1004466,7810
227462,28560
539677,5239
488367,14332
202629,6539
444955,3963
40859,3752
215194,6424
446969,6945
483522,4790
610331,4984
890106,5990
509789,5339
488920,10625
141690,14128
44848,7243
860600,6769
834397,6497
845757,5050
402249,0
833264,0
366325,5940
775609,8059
726488,11418
966869,7335
347351,5485
335525,7813
5462,5749
48902,8307
560567,12283
440237,9232
328876,0
647467,5787
481645,0
439136,3688
608328,7268
746945,11355
772472,6833
926839,5828
315947,3584
501917,3996
28042,0
945652,0
712479,10809
668167,6228
743819,0
