,Sales
917946,6520
433909,0
992853,2626
928529,10975
867072,10629
237390,17911
611955,10497
458230,0
606746,8227
501862,5518
395934,3027
963280,3649
826571,5090
183015,0
454980,3450
547833,4873
113935,9719
894708,14792
704265,0
624111,8244
761686,2206
612328,0
769409,6561
556097,4535
818257,8302
74711,7872
997050,14604
757122,0
362872,0
627309,6265
316667,7639
408663,6838
740400,5365
891956,9215
589070,8241
119699,6879
405521,6983
194861,8479
838112,5988
991788,6557
975540,5829
74326,8680
467653,19352
239802,10815
333064,8319
979093,4436
845532,7527
317660,0
47372,5382
593447,6615
312956,6630
605156,4683
587030,10899
566955,6149
70814,0
798958,0
613011,4958
485516,0
471186,4974
632589,7361
334268,4280
863735,5296
813377,7812
258468,4480
447960,5340
385422,11270
121549,4947
411456,4907
893677,6675
813316,12875
110945,8907
208020,9501
519706,7058
326122,8755
38971,8797
962899,3641
16271,5995
244999,10881
790771,0
417489,10810
781017,7311
1014131,22570
113162,0
751450,5256
70755,4614
6685,0
842776,5750
946642,5901
692306,0
839287,9793
402733,4772
886217,0
233489,5396
404798,0
297432,6694
93909,0
344946,4713
453911,0
109201,6490
408313,13753
56806,12065
72702,5305
605696,9760
522173,2661
753197,8343
181318,0
654805,5731
861511,3043
159098,4319
790474,9538
733716,5749
337525,6023
1011848,3848
934807,8240
27965,0
873090,5443
548481,8159
324634,0
187016,8578
696878,9112
602024,0
661739,0
539201,0
547198,9604
554249,9963
549932,8596
35750,2272
16792,3718
878040,0
465269,8412
427210,7779
431755,0
374037,4003
960664,0
622807,8978
833195,6980
192561,6274
726883,7845
877198,12314
223297,7964
207763,6036
1008264,4931
927324,8187
915327,3565
424630,13094
648509,6853
210902,8653
191567,3015
936805,3481
944797,4974
123701,3852
559653,9001
901148,3880
189262,4174
200077,5014
278856,0
1014012,19595
302918,13061
353431,0
805157,6311
582610,11371
647841,5265
68485,5950
800534,0
28127,5313
801602,7116
320841,6332
345191,2395
234859,11937
260686,5358
544064,4821
245736,9576
935634,8148
377791,6797
740110,5754
586286,10009
286427,10450
762740,1214
454445,6688
780192,0
581986,3420
502075,5724
671230,5421
928981,16612
498477,0
596361,8711
108463,0
415749,3966
714766,5994
549481,0
370210,0
743375,8057
49456,4786
148258,5446
401187,4385
771328,5125
648778,7423
363793,0
454974,5200
312119,4764
993411,9391
62106,7521
187810,2674
541824,0
818813,0
1016225,16978
768359,2366
825367,8080
384578,4131
915966,5336
989469,7679
551295,7837
514804,6934
470765,8604
272917,5864
1006196,2507
396133,3666
895566,7274
952357,7776
246468,2930
751207,3343
535264,14962
44868,5866
721719,5228
930621,8265
207221,9811
894083,5971
819434,2087
527017,7528
253998,6479
603962,4664
185531,10575
285115,3203
983884,12877
944222,1952
799282,5264
428120,9891
674519,5498
516478,4233
183539,6608
109819,3511
871703,7561
876782,15168
366643,4614
83738,13253
410641,8778
113224,0
227334,18202
948396,14524
318121,5630
765206,7380
508647,3178
741259,8527
254606,8050
478021,8932
928586,12748
637473,5037
341516,0
342514,0
745877,7791
912694,3548
527010,8822
164696,6120
313058,6465
132145,0
384478,7025
886151,4103
81142,7876
555652,3797
332361,4675
818561,0
636662,7487
72276,7656
263322,0
121709,6893
669676,7583
435609,0
22968,10133
566014,0
560589,0
546675,5391
35901,4667
331879,7652
210220,3794
426296,12657
646405,0
766368,1320
179046,741
378110,7749
809740,0
26024,10949
403444,3743
91206,8280
412921,9567
696623,13308
496035,17206
19766,4073
343562,10052
439238,4920
864466,4142
132478,10235
544161,4175
602651,0
497812,12209
50919,4804
853038,7757
511645,5137
796016,3536
496326,7140
194384,5613
265032,2687
567659,9625
56961,0
32820,9547
630668,9493
120273,5084
852826,10229
680880,5295
189084,4247
786240,6054
597024,3655
652861,8347
412066,8641
690733,11628
548962,6561
826021,5307
959050,5546
244134,7113
988652,6520
327912,10939
499910,4346
858418,4231
621951,10520
911749,7338
837401,5315
305618,11827
438431,6295
673190,0
184793,5057
1012709,4653
172309,5174
407946,13592
730538,7325
588833,0
548053,4717
122433,4700
469243,0
528183,0
848727,7720
43869,4109
789414,5579
971471,2113
652943,9252
112923,5339
7946,8999
870758,4476
798612,9175
634386,8603
850662,5974
509948,12806
232634,14376
640849,8399
469094,9106
672315,0
593087,8766
413502,5364
459430,6588
860835,2971
428826,0
405873,0
753973,9001
648258,9782
719619,6704
334174,3277
125493,11252
597486,2817
708755,3008
808398,0
41892,5987
1006694,6392
693733,4297
816050,6845
930146,10387
184815,4493
844032,6488
538656,3484
973015,6395
390317,4630
559801,8512
706420,0
796323,5565
449643,7517
235329,10761
619668,4341
592878,9182
96409,7309
61895,0
937175,6569
286382,3714
698456,8998
377608,5881
613110,6466
678547,6549
147182,6228
206620,0
626981,7646
580038,7451
549919,8179
851149,5922
600597,0
1011420,6059
350096,7108
651055,0
585038,2886
689828,3015
1008453,5346
947526,6894
427767,12158
62340,0
733871,10095
156679,5731
258689,4203
525006,4363
988107,0
232853,8849
775046,4435
43910,3535
545682,10499
911130,9169
877420,9159
980111,0
105201,6655
199994,0
185286,10548
131027,8189
665321,7694
749457,5473
917280,4386
432041,0
983997,7362
38589,5266
692507,6561
504669,5235
1006385,3143
541289,4849
837658,5479
493444,6482
327549,0
426586,5838
593495,5235
569087,8157
186806,17347
647284,8663
718626,2803
110290,6379
164090,7043
412307,3303
972782,4298
172842,0
787586,6186
39180,3845
56314,3463
508276,2598
622369,0
174085,5523
842317,5935
26920,4162
368576,6272
779176,3993
127112,9377
614722,8189
405439,0
208367,5710
490284,3316
398105,6826
542116,13214
497347,17609
520583,0
703168,3285
541551,0
325838,6773
862403,0
709980,7458
318943,5366
845772,0
648090,4859
556570,0
297634,6065
157587,4798
399717,0
480789,10096
20048,3264
563179,8627
151791,10857
34874,4506
264701,9766
113316,14305
93500,4900
662266,5221
898126,7338
860660,2968
622350,11109
159869,6538
477579,7946
291976,0
1847,6438
857521,0
151513,9016
324918,13590
288538,5333
960944,0
453999,7292
872275,12970
529978,4317
662794,4856
56111,3927
218825,6166
683628,2537
356059,7409
71924,0
255543,3144
797486,4532
111180,6128
836633,6964
770375,0
661673,4223
581592,4007
540470,7239
828492,7609
923991,11360
626696,4297
239538,5217
120813,4288
244365,14419
561112,9979
353671,10123
502024,7127
634783,0
330144,0
344488,9537
37867,8121
130880,9101
358353,6362
185818,6635
302581,8156
592976,10702
1010493,2323
184462,4952
189263,4590
596127,7073
391486,0
385128,4072
96820,0
375839,0
362076,8499
695248,0
982885,9278
999875,4939
476021,10285
503232,5724
758859,0
546067,7848
478017,7673
538135,4673
520015,0
57277,6203
881987,0
262945,3791
297436,6145
520429,0
761493,6443
539568,4365
658178,4459
768856,2104
145507,6312
280097,5968
675376,7731
1014495,5199
626820,3768
196598,0
975641,5380
798395,14059
347175,0
311552,13227
141566,7703
430917,0
65950,6034
391750,6667
15009,8835
900661,5598
434268,6640
596279,9026
642328,7333
868728,10534
381522,0
589810,0
543105,5896
491924,0
947639,0
388101,4929
614902,5597
516035,4173
472315,6478
42982,5580
901826,2993
875027,5109
20821,0
102069,0
548237,4650
722004,11247
130725,0
69441,0
276326,0
956415,3697
844689,5949
597477,0
461901,9291
373819,6894
517721,4387
320707,5706
105519,4893
125673,8228
872670,4348
472440,5281
695851,1757
719407,10059
731601,10556
955059,0
130525,11474
620684,11256
598452,6882
205839,0
904569,6872
84240,0
790441,8662
616163,6242
614457,0
695513,4993
199110,4462
743897,14598
75952,10435
126626,5764
232655,9689
974322,5237
299414,4550
238320,24312
78394,6770
253679,0
516262,3661
999653,3445
785168,0
368382,0
2857,13106
711413,0
587501,11552
251355,4473
417788,0
453525,8832
712088,4720
241101,0
762145,1983
71824,7166
717930,16934
82090,7875
208448,0
350818,6693
836529,2510
232580,8156
299755,3360
371698,3937
846532,6052
447494,0
855903,5551
729778,3069
447320,7337
656427,0
704445,5943
715177,5181
658630,6871
61382,6302
693329,0
669864,5985
626955,0
391088,0
110589,2145
187579,2164
379617,0
19254,0
548971,5045
942171,14913
325552,15553
961342,5330
277981,0
276840,11145
656098,6965
991145,7092
557867,4572
770179,3892
636038,15946
12028,0
132084,6416
781046,5439
138447,6469
888743,6510
311004,11379
243852,14252
443266,4317
536640,7689
910769,0
438557,5754
762073,5691
285457,0
985196,12327
159146,2925
570546,10302
847234,8687
280819,11053
597797,3367
590216,0
649801,6424
343192,13626
917527,0
845044,7642
485781,7732
833184,5863
979550,6285
437402,7435
280540,4857
367209,0
773958,7791
221785,0
234852,11093
546480,9630
739008,6232
63508,5167
563329,6634
987698,6290
185739,0
621307,10820
462644,7383
329812,8493
785096,10956
257084,0
152015,11833
966420,5119
685290,10944
621918,10693
384393,4435
559511,6289
985276,13217
787250,4060
64962,9623
483647,3871
404804,16297
407282,4767
507698,6598
535060,9390
784211,3005
836132,8419
201739,8160
762529,0
68314,6519
219105,6622
944477,0
712841,6562
595677,0
607652,5853
377208,0
397103,6052
882607,5864
795902,2309
28821,3522
874440,6842
865119,5171
719731,6413
880478,4833
280549,8782
306393,0
886476,0
619477,3687
494536,0
110742,5616
524582,12929
909367,5069
865763,4982
521862,0
556969,5507
658869,7068
562124,0
150795,8142
47880,3285
429874,6387
389744,6030
588320,6190
849190,8291
183417,4921
727509,9829
397205,4525
144859,5384
973155,4191
827350,0
985806,5700
140293,4874
567627,6329
779250,0
695327,4212
324559,8333
897614,7694
88081,11896
421913,5371
359031,7140
483766,3878
854176,10957
115494,5149
237100,13520
346761,10114
743360,0
199648,0
160814,10451
599717,9720
224240,11540
677031,6185
950902,7783
527884,12495
205634,4160
802887,5774
598222,4837
177145,4356
838669,8618
811862,9377
951543,6682
146180,5790
906587,4898
110840,10899
621899,8805
79964,4499
52387,4718
331911,4788
818426,8687
798669,14597
814528,5458
868952,11466
310276,6111
824026,10781
1006735,4435
835365,5792
340378,0
399343,3540
415215,5370
475529,10456
326486,4970
280036,8226
778666,5098
3791,4990
131105,0
24360,10653
420834,6656
694750,5357
996196,11709
589178,6201
238656,3789
469500,7670
190343,0
575443,3791
675702,7845
1008530,4020
688316,15926
68673,0
383194,0
773014,4596
948205,8862
291100,6893
466588,5663
933171,4816
887766,0
854955,6764
111246,11217
797658,7854
299137,0
916703,4938
884542,3585
831308,6048
189848,3800
346513,0
392071,0
600684,6652
222108,9540
933546,0
812918,0
840720,5595
554002,10794
910316,3919
1007135,6054
603409,7249
168556,0
925202,5771
304978,6988
1008927,5723
462651,9708
919799,3759
461455,0
989959,7118
835071,4908
986652,8168
575349,3659
724633,10450
400429,3599
96222,8212
69570,8838
965157,5143
925414,8280
295750,7035
395078,11305
809124,0
255263,5836
22778,8801
660741,0
450428,6308
183171,9538
387152,3576
628897,8829
448427,9528
428973,0
152310,5669
548326,5208
581256,5505
113980,12707
510183,13358
473924,2532
571674,6035
582429,2541
588808,6868
57381,0
499451,3712
736120,7329
226644,11595
261246,4036
1001248,6282
731618,10403
137737,6553
892199,4979
176011,8641
388544,4276
837425,6064
841145,5124
290703,11867
130000,4340
940237,3335
701139,5747
201478,8780
962643,3537
909403,0
155954,8413
917110,6407
258089,3971
126445,8489
483828,0
977379,9031
67699,7032
890470,4411
367814,6358
484105,4920
981283,0
360035,4645
866355,8442
5354,6390
318674,6896
369079,0
736530,0
489277,4515
503097,4283
734565,7936
4887,5034
545142,0
247707,0
956871,0
754770,6069
441843,7724
262954,4995
889085,6797
686887,8112
929682,8660
340032,4327
927695,12210
233390,5640
220465,5179
831417,9377
504867,4775
4586,1922
644425,0
184613,5834
718377,0
658533,6668
167663,4818
353473,0
851905,5219
898353,9238
419664,6526
903202,5524
445505,2602
855019,4308
982169,7091
858151,6314
245803,2675
75439,5187
83545,5229
104370,5541
299739,3129
40978,7472
208676,5633
535983,0
97424,0
411092,4480
322377,8436
935939,12464
179098,1594
116569,7237
51532,11603
165536,5781
493986,0
890937,6926
125665,7532
600340,4733
956310,3422
905720,6442
334703,8502
398115,5364
812141,6466
311966,0
299020,6855
272702,0
318576,9482
956057,0
699858,11678
793266,4700
133817,7642
682195,0
324408,0
397976,7049
426916,8131
422560,10711
881270,5093
327810,7919
628383,4354
54006,11049
555451,3877
774727,6375
244388,7651
105896,6290
1001306,5535
917153,6633
510644,0
446978,8239
370104,8041
771554,8284
774065,0
478520,10351
441613,9787
266085,7660
755358,7639
314728,6572
492355,6567
506528,5784
818222,6893
524419,5085
667584,16347
636603,6603
196242,4225
701119,10666
437123,13915
723037,3256
452018,6444
115390,0
151692,8811
73658,9181
502447,8920
1013810,0
67909,9034
590658,3291
474812,0
420741,9373
590752,0
636108,16389
213087,4846
593779,0
216305,5729
471228,0
864717,7421
487625,10860
444202,4256
55487,4297
12204,4645
511500,5916
656775,10856
528179,11607
451410,4187
862578,0
267047,4221
155153,0
943274,6217
319226,5054
126233,5562
843217,4396
571125,7314
542022,3129
950180,3551
131249,12083
401668,6286
391508,8938
242404,6713
88439,0
503658,5288
676299,3334
932341,5397
968877,0
51290,0
937658,5454
476347,14890
243967,0
648546,7411
239395,7421
446488,2844
92515,7559
655336,0
233244,3836
467597,18840
988484,5917
530172,0
87623,4257
197518,4889
68855,8987
254335,6448
919537,0
912331,4631
311328,8946
29688,7873
832715,8955
293585,5628
715929,0
852621,7884
478832,9983
209930,4719
17575,0
453628,6859
553336,5836
38211,7565
707698,0
588100,4701
346592,11648
311411,12290
164297,5161
548156,6086
926186,0
24934,4383
877670,3848
540021,3708
351333,6928
377820,5441
490928,3551
718875,2384
482963,4013
801576,0
110543,7115
300511,3424
167265,4635
967437,9097
825363,11426
429161,17522
850442,6483
551935,5594
106175,3479
243323,7739
310357,0
848655,0
108683,6331
466630,5943
557572,7991
275391,7600
673203,8926
685061,0
173858,4620
629176,7852
140103,0
31511,6167
552131,4861
572908,7668
518250,0
397280,6360
802032,5978
226039,4865
852846,6036
995713,11442
213130,5066
665925,4277
572638,8794
266674,7470
138917,5329
608649,8555
409984,8709
281321,7366
315500,7008
462943,5379
997616,0
255217,5049
793762,4150
653818,5443
388473,6375
350442,0
775252,6806
229268,7137
813265,7838
763294,8328
391347,10120
120442,3764
208459,5789
953027,8349
442773,4322
974848,6171
689984,4324
993001,14053
841576,6071
1011145,0
1016,8078
991137,5435
313329,5815
383405,9876
676218,5707
576112,5428
1008609,6632
809732,9218
368933,3140
546397,9638
674606,5666
475687,8930
632107,7540
243183,6184
142142,9901
245060,7161
944611,4745
940442,3741
351588,5448
429793,6150
744261,15081
235406,9194
534359,28328
734463,9361
77614,7592
108728,6562
545172,3829
76096,15453
778204,7820
1000841,9391
742340,13478
986463,8101
82821,7325
492804,6010
37217,5320
284576,3574
954637,3713
115346,6119
258464,4214
555173,0
372140,3300
511655,10330
327080,5079
192271,8152
538832,5709
112440,5836
570330,10144
44248,0
324815,6361
717714,23139
337658,5344
919107,3730
562400,6513
964491,9486
820146,4282
442694,3983
679371,7306
269006,0
370590,5876
430925,0
387341,3477
580741,5567
107769,8706
319135,5075
791765,7266
490584,4218
747542,5004
877554,12210
674295,6786
743229,3360
22608,0
773441,5888
2374,6194
373996,4765
350845,7935
115379,5317
821517,3359
76738,7719
185496,5350
776647,8186
893488,5802
611207,0
694359,6249
368319,0
631164,0
198220,1448
857426,3757
986196,0
244671,8028
354419,12049
570257,0
952258,5409
11881,0
905806,4204
183805,5668
779790,5395
501359,0
291821,4495
111320,4332
39065,10277
970562,6186
380247,5915
255077,6484
443256,1999
529764,7141
144470,3664
861533,4197
749474,7967
243509,2922
559781,0
252698,5566
435545,6924
323774,0
23694,3912
979454,2754
671855,8912
687267,0
327774,5090
478338,9027
103187,4092
937540,2778
598503,0
481672,13263
833908,5327
954313,0
771036,10348
960241,6071
799427,5848
40713,0
333633,5714
274841,5291
913160,5889
670364,6000
78825,5700
713611,0
338066,5876
252714,0
757741,7068
278741,3175
889561,8749
293293,10293
51969,0
293344,6060
794743,7380
316554,8220
267366,5055
675788,3147
414701,7571
111023,0
230265,2296
662587,5766
276296,6832
118211,5974
86159,0
626594,0
938045,1985
638900,4569
489397,4595
586208,10282
216015,8744
980666,11493
613664,8421
100130,3708
756759,10253
225230,6133
453060,0
639903,3554
716380,10428
405210,9559
730839,5792
123103,5955
190391,14315
432124,4625
902567,7828
594213,6491
114422,4960
532288,4798
329927,8808
197810,3513
537850,4149
233519,5444
150813,9525
596614,8924
644333,5209
687250,8212
243631,4287
89607,6174
976723,6066
256391,4700
26893,3622
797235,6755
847400,0
362672,6401
125913,5156
328989,6633
172528,5505
35742,0
834221,4118
398598,3725
411503,0
733616,6242
791337,11461
240862,5899
159810,4180
890466,6406
411107,8196
931973,4508
546039,8209
628363,6259
80956,5617
333773,6805
738114,5167
83593,6749
195449,6789
723680,3380
116837,4227
410917,4967
603130,5702
899960,10533
658846,7460
155364,5808
901153,3400
13322,6226
708120,0
179963,7567
990030,8328
361176,10360
315060,4148
834989,9026
364088,5035
741232,13610
117977,4533
709385,2563
921255,0
480110,11337
172130,5411
691892,0
174459,5565
54204,0
385991,12040
100294,5479
709454,0
899835,5654
495804,16038
927458,0
104046,3756
350409,7005
233243,3579
1013357,9709
657379,8133
147284,7701
269969,0
179657,12125
805673,5693
842655,4343
697663,5574
778400,6753
767181,0
783231,7291
502425,5643
964609,7411
560625,0
215190,11066
637049,9907
702961,2953
150747,13111
380795,3060
264047,0
541437,3791
671784,0
766657,21700
19302,7580
229334,4394
117197,9695
534909,7777
908756,5536
753863,2655
792038,4407
259819,5852
952504,4771
220791,8348
668851,7171
272433,5645
778664,5174
350787,0
92360,6998
809357,8467
554980,6351
677613,7857
411632,3384
486296,0
301195,9672
891119,11576
900350,4475
241989,7912
857368,3601
